"name","screen_name","text","polarity","subjectivity","label"
"ifie","filzabasri_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"G O C P A 💖","geliacesgo","Cramming at its finest 😞😒","0.00","0.00","NEGATIVE"
"Skinny Jeans","skinnyjns","RT @RonnieHasIssues: Cramming the legs of news into the skinny jeans of truth from 9 @BBCEssex ... bring a shoe horn.","0.00","0.00","NEGATIVE"
"Humber Web Design","WebDesignHumber","@danielhortonseo The only thing I'm not looking forward to on my course is the maths module, so I'm desperately cra… https://t.co/J11ts68g7E","-0.30","1.00","NEGATIVE"
"Boots2Africa","Boots2Africa","RT @RonnieHasIssues: Cramming the legs of news into the skinny jeans of truth from 9 @BBCEssex ... bring a shoe horn.","0.00","0.00","NEGATIVE"
"memae","ptrcmeii","Bachelor of Science in Procrastination major in Cramming 😂😂😂❤","0.06","0.50","POSITIVE"
"Kokochan","_larva","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"arvely","syifa_mechu","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"~ ❤🐵🐟❤🐯🐰❤ ~","eunhaeyoosshi","For like 30mins, I was cramming for my numbers ;dhfljhsd","0.00","0.00","NEGATIVE"
"Ronnie Barbour","RonnieHasIssues","Cramming the legs of news into the skinny jeans of truth from 9 @BBCEssex ... bring a shoe horn.","0.00","0.00","NEGATIVE"
"Danny Lee","JournoDannyAero","Not hard to notice Bloomberg use a pic of @cathaypacific's excellent Airbus A350 aircraft - which isn't crammed or… https://t.co/vdN5yJb0J4","0.57","0.77","POSITIVE"
"nina.","AnisAmaninaa","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Jordy","JordyD117","I won't be cramming that in with this essay. Maybe I should rework my last essay too. I got sources and treatment there already...","0.00","0.07","NEGATIVE"
"dlcrz","erica_dlcrz","CRAMMING IS LIFEEE❤","0.00","0.00","NEGATIVE"
"Nova Aquino","scarlettsxar","Cramming iz real.","0.20","0.30","POSITIVE"
"👣","shrfhsyida","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"patrick","weyside7","@BBCNews No boarding, no 4 meals a day, no secure income, no secure family, no cramming, no insightful parents, fea… https://t.co/ylDlxK2OTY","-0.20","0.60","NEGATIVE"
"Songs About Science","ensonglopedia","@wellieboot1234 As a stage manager u might appreciate the nightmarish technical complexity of cramming 26 science s… https://t.co/gGeu9xqjRL","0.00","0.10","NEGATIVE"
"staci🌻","staciarnold","cramming a 15 week semester's worth of assignments into 1 week... here's to summer classes 👏 &amp; no due dates 👏 &amp; procrastination 👏","0.18","0.24","POSITIVE"
"Juliekirani@gmail.co","kiranijones","RT @animalwelfareWW: Cramming another Forcing 2Livein Kaavan Cruel SpaceAdding 2 BIGGER PROBLEMS I~Slam~A~BAD~Zoo .@DunyaNews #FreeKaavan h…","-0.50","0.75","NEGATIVE"
"TheVoiceOfReason","PatriciaLKing1","@jukieisme @nodank_ @fagin_tom @meshell5683 @Thrombocytin @Goodoz @MTicktin @Lorilulu62 @UnDreadPirate @TechQn… https://t.co/ZvUb4uVV0l","0.00","0.00","NEGATIVE"
"Mio Yamanobe","mio_enbot","What was it... I felt that I was made to attend cramming school before.","0.00","0.00","NEGATIVE"
"John Deegan","wifi_john","Final cramming done. And at 2am what do I see in my text? @blakekrone https://t.co/jX3jcjrcbQ","0.00","1.00","NEGATIVE"
"d","danicesendin","DANICE IS THE NAME, CRAMMING IS THE GAME 😅","-0.40","0.40","NEGATIVE"
"christine","cadizzzer","Prepping for this competition in the last week feels like cramming for a final in a class you barely showed up to. #Dstudent 😟","0.02","0.39","POSITIVE"
"Vicky Carter","vickeblueyes","RT @kyle_j_kranz: Never try to make up training when an event is close. Better to go in under trained than fatigued or injured from crammin…","0.50","0.50","POSITIVE"
"kang","LykaJani","Cramming,","0.00","0.00","NEGATIVE"
"adel 🍕","addilea_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"SuckerforSex","Sucker_for_Sex","Free Webcam Brunette goes wild She just loves cramming cock in her ass and in her greedy, wet mouth. Sitting on top https://t.co/PqC1JbiabX","0.23","0.53","POSITIVE"
"ㅤrocenda🕊","H0ELYLALISA","cramming iz real","0.20","0.30","POSITIVE"
"Reinhard F Hutapea","reinfernando","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"Kyoka Jiro","HeadphoneJacked","@CorruptGravitas She had just finished a late after school cramming session for the upcoming tests. Kyoka just want… https://t.co/HY4EJ8mV7y","-0.30","0.60","NEGATIVE"
"I'M VALID","curlyfriooooo","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Keiona Veney 💋","KeionaVeney","I'm cramming all week guess which cam site I'm on babe 
https://t.co/rEWG9CqJay for all personal items","0.00","0.30","NEGATIVE"
"Pro Cat Cuddler","Seanorib","I'm feelin too shy to post in the lgbt trending tag but I kinda Did have a moment of cute today before cramming int… https://t.co/HvamOOxonZ","0.00","0.75","NEGATIVE"
"Lee","deeplyembedded","@MarkSKrikorian I don't think Americans ""won't do"" any job but that is what the Dems. keep cramming down our throat… https://t.co/Yy1L4f47qR","-0.16","0.29","NEGATIVE"
"Cromlech Belsson","CromlechB","@mombot Oh the irony of THEM complaining about someone bringing up gender identity and cramming it in a conversatio… https://t.co/6YTgv06OIO","0.00","0.00","NEGATIVE"
"YGYG‼️","OsborneYasir","RT @KingGloHoe: I feel like cramming some pussy right now 🐱","0.29","0.54","POSITIVE"
"Dried Muffin Remnant","rdewalt","@DemonBob_Badman @jaylaw2012 @DarkTowerMovie @GrittaMarcus @McConaughey Unfortunately they're cramming seven books… https://t.co/1Tq3JjRIew","-0.50","1.00","NEGATIVE"
"Big Reece","KingGloHoe","I feel like cramming some pussy right now 🐱","0.29","0.54","POSITIVE"
"ℤ 🛋","ephemera1spring","I was legit panicking inside on the first pic bc I'm cramming 100 pages I haven't read yet for a finals I was gonna have that afternoon. 😂","0.25","0.33","POSITIVE"
"zyyy✨","UyDennise","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Nola McAfee","nolamcafee13","After every exam I swear I'm gonna study a bit each night until the next test but every time I end up cramming all of it the night before 🙄😬","0.00","0.00","NEGATIVE"
"chelsea","http_chels","im such a thot for cramming my thought paper this late","-0.15","0.55","NEGATIVE"
"Jokelahoma Comedy","JokelahomaMic","RT @LoneWolfStanley: I snuck two piece of pie out of a casino buffet by cramming them into a to-go cup for later. So if any of you ladies a…","0.00","0.00","NEGATIVE"
"Nicabod","niqabod","@jonesc1978 @ConLawColoring @KennyR2017 @_therealBecky @lkusa @GCando1 @MelissaIrby4 @RedNationRising… https://t.co/fgBcu8wLpk","0.00","0.00","NEGATIVE"
"Nazmi.","Naz_mi98_","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Hamza","_70_0_7","I'm just here cramming for this test tomorrow because I didn't learn anything in class😧 #procrastination","0.00","0.00","NEGATIVE"
"Rolando Ecot","polandotocerj","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"❤","wnrsalsabila","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"J a z z y","JazmineMunoz_97","RT @GLAMtrashMAKEUP: People! Quit CRAMMING your brushes into the #abhsubculture palette. Seriously one tiny tap will provide enough Pigment…","-0.11","0.56","NEGATIVE"
"emely","ecnls_","My best friend and i are cramming 3 conversations in one app without getting confused. seriously get on our level 👯","0.09","0.56","POSITIVE"
"† Luke A †","DayDreamer024","Cramming because of paper works in this week duty and last rotation duty! FUCK !","-0.25","0.33","NEGATIVE"
"Emmalee Ford","EmmaOolemma","Don't get caught up in cramming and forget that sleep is important! A wholesome edition for Friday #ScienceMemes https://t.co/WcNtDylYvD","0.50","1.00","POSITIVE"
"Veronica Lodge","ColeenDolloso","I was cramming to get in my uniform when my friend texted me that the quiz was cancelled. 

Should i be glad or should i be glad?","0.50","1.00","POSITIVE"
"Jo Ann","bibobibs","wheb you're cramming for 3 parties ughhhh stress","0.00","0.00","NEGATIVE"
"JustTracey❤⚾️","TraceyFromCali","RT @LoneWolfStanley: I snuck two piece of pie out of a casino buffet by cramming them into a to-go cup for later. So if any of you ladies a…","0.00","0.00","NEGATIVE"
"Mike Stanley","LoneWolfStanley","I snuck two piece of pie out of a casino buffet by cramming them into a to-go cup for later. So if any of you ladies are ovulating....","0.00","0.00","NEGATIVE"
"pepperbell","Pepperbell2","RT @Terfleaza: Bucket lists are humanity's way of cramming for a final.","0.00","1.00","NEGATIVE"
"Dalis Hughes💜♉️","dalipoo07","RT @vicnast_: move in week is almost as stressful as exam week, except the only thing im cramming is my entire life &amp; 17 candles into a few…","0.00","0.81","NEGATIVE"
"Romano Estella","_romanoestella","hay cramming at its finest😩😩😩","0.00","0.00","NEGATIVE"
"Court Rundell 🥕","CourtRundell","RT @Terfleaza: Bucket lists are humanity's way of cramming for a final.","0.00","1.00","NEGATIVE"
"alex","ctrlwings","i'm running on 15 minutes of sleep, i'm cramming a report, i haven't reviewed for a quiz but my lrt singlehandedly saved me","0.00","0.00","NEGATIVE"
"$UMMER B.","miss_svmmer","RT @vicnast_: move in week is almost as stressful as exam week, except the only thing im cramming is my entire life &amp; 17 candles into a few…","0.00","0.81","NEGATIVE"
"Icefox","IcefoxIX","Saw The Dark Tower. One of the movies that suffered from sticking -too close- to the books. Tried cramming in way too much cryptic lore.","0.03","0.30","POSITIVE"
"vicnasty","vicnast_","move in week is almost as stressful as exam week, except the only thing im cramming is my entire life &amp; 17 candles into a few dozen bins","-0.07","0.58","NEGATIVE"
"Syd","sydshoaf","Didn't think my summer would consist of me passing out in the library for 2 hours while cramming for an Econ exam","0.00","0.00","NEGATIVE"
"༄༄ སམ།ིར མགར ༄༄","mgrsameer1","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Mistinguette Cat","MistinguetteCat","@sarahjulianotts Most annoying on budget airlines with strict one bag policy. EasyJet = 200 women cramming handbags into suitcases","-0.15","0.70","NEGATIVE"
"Jonathan H. Gray","jongraywb","Then again, my excitement waned when I'd read that they were cramming the first couple books together as one. Still not sure how true that--","0.12","0.62","POSITIVE"
"Cherokee TheLyricist","1Cherokee","I'm cramming material from these books like I got finals tomorrow #BooksDue #BooksBeenDue #TheseWordsCantHoldMeByke #TRIBE","0.00","0.00","NEGATIVE"
"faezahburhan","cikpaejah","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"JUNMYEON 💞 KYUNGSOO","huangztaostan","RT @ShooktAnonymous: IM CRYING CRAMMING LEVEL: SM 

they obviously shot it WAAAAAY after we reached 30M HAHAHAHAHA CAUSE ALL THEIR HAVE CHA…","0.00","0.57","NEGATIVE"
"chanbeki™🌻","ShooktAnonymous","IM CRYING CRAMMING LEVEL: SM 

they obviously shot it WAAAAAY after we reached 30M HAHAHAHAHA CAUSE ALL THEIR HAVE… https://t.co/K3l9llx80w","0.00","0.57","NEGATIVE"
"PoliticalPerceptions","EECasteneda","He may not know the Constitution very well, but I'll bet 45 is goin to be cramming  on the Fifth Amendment. Just like FL Gov. Rick Scott","0.20","0.30","POSITIVE"
"DaQuan Milford","QuanMilford1","RT @detroitnews: Lions rookie Jarrad Davis cramming to be linebacking force @Justin_Rogers
https://t.co/0SgKXfVXrf https://t.co/HYXIaLnlah","0.00","0.00","NEGATIVE"
"Farrah Braim","farrahbraim","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Ross Jaklik","RossJaklik","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"xoxo, liya ✨","zafirahliya_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Ralph Penetrante","BlackSuitRalph","Cramming","0.00","0.00","NEGATIVE"
"merakii","reveusebaby","cramming ng notes. :(","-0.75","1.00","NEGATIVE"
"kers","krstnbrilliant","Okay cramming na naman as usual","0.13","0.38","POSITIVE"
"Brandee Fernandez","wastelcnd_","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"Camden FB Prospects","CamdenRecruits","RT @detroitnews: Lions rookie Jarrad Davis cramming to be linebacking force @Justin_Rogers
https://t.co/0SgKXfVXrf https://t.co/HYXIaLnlah","0.00","0.00","NEGATIVE"
"Pornplexxx","pornplexxx","Cramming Jamie Marleigh doggystyle https://t.co/Q6XNOx72hx #General #pornplexxx #porn #xxx #nsfw #sex","0.00","0.00","NEGATIVE"
"Jason Supeña","jsnnthny","Cramming the entirety of Parasitology is two hours 💀","0.00","0.00","NEGATIVE"
