"name","screen_name","text","polarity","subjectivity","label"
"Matthew Lynch","Lynch39083","The Ten Characteristics of Teachers Who Successfully Use #EdTech https://t.co/dFzvHjCmc3 #edtechchat https://t.co/XpNSr7KqxD","0.38","0.47","POSITIVE"
"Christine Bruton","ChristineBruto2","RT @KleinForest: Pep Rally Time...Anything for our teachers. #CDC #P2P @KleinISD @JLanceAlexander https://t.co/tDnWYN7eFu","0.00","0.00","NEGATIVE"
"SamAm 👊🏼PN🐸","SamAmbreen_","@Jameslamb1993 There are victims of vicars, coppers, teachers who need your support too and you choose to ignore th… https://t.co/3swQ6QoSEj","0.00","0.00","NEGATIVE"
"auelotlan","auelotlan","RT @Vanessa72788192: Horizon Elementary teachers in their Jaguar Spirit Swag! #McfarlandUSD https://t.co/hQpembbuqZ","0.38","0.90","POSITIVE"
"Matthew Lynch","Lynch39083","Send the newest #teachers to the hardest schools? https://t.co/hoTbsPgA3h #edpolicy https://t.co/jUKtJd6eje","0.00","0.00","NEGATIVE"
"Dr. Jennifer Davis","StCR13Principal","RT @USNewsEducation: High school juniors should establish a rapport with teachers and counselors from the first day of school. https://t.co…","0.21","0.44","POSITIVE"
"Pony Sparkle Toys","Reebie","I liked a @YouTube video https://t.co/rWANYf5M8O DIY L.O.L Surprise Dolls Custom Glitterati | Do it Yourself | Teachers Pet TALKING","0.60","0.80","POSITIVE"
"Dan Cogan-Drew","dcogandrew","RT @matthew_gross: U.S. History teachers: Newsela units for your whole year. https://t.co/Iqyr7H4phV https://t.co/y1SSlkNlA9","0.20","0.40","POSITIVE"
"Susan Zanti","SusZanti5","RT @LCPSLiberty: Liberty welcomes newest teachers @MissKMontera @MissSonntagLIB @msjuliekohler @MrLang_PE @MrsCruise4 Mrs. Clarke, Mrs. Maz…","0.00","0.00","NEGATIVE"
"Madeline Frost","WTHChelsey","@ReefaTheFunk 😂 teachers that actually like their jobs, we need more of those","0.25","0.30","POSITIVE"
"Tia Simmons","TechTia","RT SimpleK12: PRINTABLE — Funny, But True, Brag Tags for Teachers https://t.co/LLmjjJY60M","0.30","0.82","POSITIVE"
"Live EU Debate","LiveEUDebate","RT @UnioByHarness: We gave @ICTEvangelist a class of mixed ability teachers, 45 mins &amp; an #edtech challenge. Read the feedback here! https:…","0.00","0.25","NEGATIVE"
"Big Dev💪🏽","DevlynWilliams","Whaaaaaa 😂 Teachers gone be shootin they shot https://t.co/uk4Fnk7xKT","0.00","0.00","NEGATIVE"
"Storm Investor","storminvestor","Teachers Advisors LLC Acquires 5,404 Shares of KapStone Paper and Packaging Corporation $KS https://t.co/AfItABEZES","0.00","0.00","NEGATIVE"
"Susan Zanti","SusZanti5","RT @Shaffer_LCPS: Great day with our new teachers @RBMS_Official #LCPS18 #NEO17 https://t.co/nXcEAJpDvu","0.47","0.60","POSITIVE"
"Wizard Person","wizard_people","'Don't panic', he says. 'Teachers, grab your spell bags. We will find this fucking troll, and we will fucking kill his fucking ass.' He","-0.60","0.80","NEGATIVE"
"Karen Fugate","Karenfugate2013","RT @honjowes: All y'all getting school supplies this weekend, don't forget your teachers! 😊 Dry erase markers, tissues, hand sanitizers, et…","-0.07","0.60","NEGATIVE"
"Mónica Ratliff","TheOnlyTeacher","RT @matthewstensrud: Arts transforms lives, let's make a difference this year fellow teachers! #ArtsEd @Americans4Arts @NAfME #MusicEd http…","0.00","0.00","NEGATIVE"
"Santi Ortega","SantiPsic","RT @HogwartsLogic: The Hogwarts teachers must have felt so stupid when their traps designed to keep Voldemort from the stone were beaten by…","-0.80","1.00","NEGATIVE"
"Black Women Unite","BlkWomenUnite","@ShaneGoldmacher #DanLoeb speaks the truth. Blacks have sold out their own race for money from the Teachers Union. That's a fact.","0.60","1.00","POSITIVE"
"Christine Bruton","ChristineBruto2","RT @NicholasM1234: It's positive and collaboration between awesome KF9 teachers!! @KleinForest #Promise2Promise #Corevalues https://t.co/pD…","0.61","0.77","POSITIVE"
"Tracy Scott Kelly","tracyscottkelly","RT @Wes_Kieschnick: Model? Yes. Spoon-feed? No. Masterful teachers promote grit &amp; problem solving at every turn. #BoldSchool #KidsDeserveIt…","-0.50","1.00","NEGATIVE"
"ELC Pasco & Hernando","PHELC","Awesome opportunity for #pasco and #hernando teachers and parents!! This is a fantastic series! #yotc… https://t.co/9cqTRx2V5W","0.75","0.95","POSITIVE"
"SimpleK12","SimpleK12","PRINTABLE — Funny, But True, Brag Tags for Teachers https://t.co/vRhT1FuZ4S","0.30","0.82","POSITIVE"
"Sports Perspectives","SPNewsAnalysis","Teachers Advisors LLC Acquires 5,404 Shares of KapStone Paper and Packaging Corporation $KS https://t.co/3OiNICN8nV","0.00","0.00","NEGATIVE"
"Toy Shop.","ToyShopTV","DIY L.O.L Surprise Dolls Custom Glitterati | Do it Yourself | Teachers Pet TALKING DOLL: https://t.co/UmJfkQM4Oz via @YouTube","0.00","0.00","NEGATIVE"
"The School Box","theschoolbox","We couldn't agree more. Teachers are pretty amazing! Tag a teacher you love. #becauseofateacher #schoolboxrocks https://t.co/RdCbKsBnUu","0.50","0.75","POSITIVE"
"Alkren","Alkren62","@dentonisd @TEXRPE2E @SteeleThoughts amazing teachers build amazing relationships by being the spark!","0.68","0.90","POSITIVE"
"Nikhail Slaughter","nikslaughter12","RT @educationweek: 60% of teachers who responded in a new survey say they routinely spend their own money to buy food for students. https:/…","0.37","0.73","POSITIVE"
"OUSD Careers","ousdcareers","Now hiring #teachers in #Oakland! 2017-18 RECRUITMENT EVENTS CANDIDATE REGISTRATION FORM #edchat #job #hiring https://t.co/IxG4AQxqlF","0.00","0.00","NEGATIVE"
"Lesley Cummins","purplessley","RT @DavidGeurin: Great teachers have great habits! @edutopia #edchat #edtech https://t.co/VtWiyD4hC8","0.90","0.75","POSITIVE"
"Tonya Townsend","insureu4les","Teachers spend an average of $2,000 out of pocket, join me in thanking America’s teachers by donating school suppli… https://t.co/ad3wEwAdzh","-0.15","0.40","NEGATIVE"
"iLoveMcKinnon™","iam_ADAMN","RT @Complex: Judge rules Alabama teachers can have sex with their students https://t.co/IwgOWp8C1q https://t.co/nqTR59HQfc","0.00","0.00","NEGATIVE"
"MaryLynn Crotwell","MLCrotwell","RT @loudlearning: Bad Schools, no one leads. Average Schools, the Principal leads. But elite Schools, Teachers lead! #edchat #education","-0.44","0.53","NEGATIVE"
"Houston Now","Houston_CP","Teachers talk out-of-pocket costs for supplying classrooms https://t.co/Ag7PoIrAo2","0.00","0.00","NEGATIVE"
"Marcello Botzo","MarcelloBotzo","RT @telesurenglish: Peru | While 16 foreign ministers discussed sanctions for Venezuela  thousands of teachers protesting outside were assa…","-0.06","0.09","NEGATIVE"
"Alfie","AlfieHeydrich","I hear some of our young 'uns are getting stick from teachers for their telling them they are nothing but ZOG's commissars! LOL","0.46","0.55","POSITIVE"
"miss shawn & jackson","shawnpeter12","RT @ShawnMTrack: Shawn said he sucked at being both a musician and a student, but his teachers were really understandable. #IlluminateTourT…","0.20","0.20","POSITIVE"
"Savion","budokaisav","RT @MicaBurton: You never know when their lectures and tough love will become emotional memories rather than in the moment annoyances. Than…","0.04","0.69","POSITIVE"
"Monaview Elementary","MonaviewES","RT @SaraAwtrey: Teachers are doing it up!!  Setting the Stage for Success 🦁👩‍🏫🎬#MonaviewMoments https://t.co/bnQpdztaKd","0.30","0.00","POSITIVE"
"Kitsap News Daily","KitsapNewsDaily","More money for schools, but new challenge: Not enough teachers - Kitsap Daily News https://t.co/zjEIhLf0kK #KitsapNews #KitsapCounty","0.16","0.36","POSITIVE"
"Merriam Music","MerriamMusicInc","In The World Of One Who Is Musically Tone-Deaf https://t.co/oSOogMSOq5 #music #deaf #song https://t.co/eOwKTKWZE9","0.00","0.00","NEGATIVE"
"ChameleonCreate","ChameleonCreati","from my daughter's #teachers. #Children are like #kites. you spend a lifetime trying to get them off the ground...c… https://t.co/iqEmyDccjw","0.00","0.00","NEGATIVE"
"Plague of Progs","PlagueofProgs","RT @sunlorrie: I wouldn't go that far. I would say that too many teachers get away with introducing their personal politics into the classr…","0.20","0.60","POSITIVE"
"julie a sloan","julie63328227","BTR grads design summer pd for new teachers and themselves. Way pd should be! Join us Monday! #BTRSummer https://t.co/TaAIVuCCPX","0.21","0.45","POSITIVE"
"Scoop.me","scoop__me","RT @25MaHa: It's the job of 60 Million teachers to help youth to find purpose &amp; impact. #TeachSDGs #GlobalGoals #SDGYouthAction https://t.c…","0.00","0.00","NEGATIVE"
"Jameela","theJameela_k","RT @HogwartsLogic: The Hogwarts teachers must have felt so stupid when their traps designed to keep Voldemort from the stone were beaten by…","-0.80","1.00","NEGATIVE"
"PDK International","pdkintl","Limitations of judgment: Teachers' decision making directly influences #achievementgap. @JoshuaPStarr… https://t.co/UNiHLGIe1m","0.10","0.40","POSITIVE"
"CoServ","CoServ_Energy","Today we were happy to feed teachers from @dentonisd at Braswell High School's feeder luncheon! #CoServCommunity https://t.co/ks5PdO1L80","0.50","0.77","POSITIVE"
"The NAMM Foundation","NAMMFoundation","Did you know? A majority of parents and teachers believe #musiced should be required in both middle &amp; high schools.… https://t.co/zwaj4GpNvC","0.08","0.27","POSITIVE"
"Scottsdale Unified","ScottsdaleUSD","Classroom teachers see arts integration assist student learning

via @NSIndependent
https://t.co/5x2SmnAmjV… https://t.co/UJwm6xl7dG","0.00","0.00","NEGATIVE"
"Timesonline.com","bctimes","The Ambridge teachers' union now has until Aug. 22 to accept or reject the decision. https://t.co/RZUciS5Wy6","0.00","0.00","NEGATIVE"
"Susan Zanti","SusZanti5","RT @BarhamElena: New Sterling teachers showing their school pride.  @SterlingMiddle1 https://t.co/YASrjypLcN","0.14","0.45","POSITIVE"
"Alex Cadle","AsanderDgr8","RT @wendyweb47: What The?? Alabama judge says it's ok for teachers to have sex with students.  https://t.co/vWr4kuVMJV","0.50","0.50","POSITIVE"
"Kate Johnson","k8rj","@robertkaplinsky @ilana_horn I figured. My guess is most of the deaf teachers are going to be at deaf schools while… https://t.co/VEvC0ZFXrM","0.50","0.50","POSITIVE"
"🍍","JanayBread","Me:why is everyone on my timeline becomin teachers??
*fall 2018* 
Me:excited to announce I will be teaching history at HH High!! Go bulls!!","0.39","0.54","POSITIVE"
"LUCIA BORREGO","SISD_ELEMENTARY","RT @RSendek: Great group of dedicated  4th grade teachers!! #Multiplyingmatminds #TeamSISD ✖️➗➖➕ https://t.co/AqjydBzrPc","1.00","0.75","POSITIVE"
"Nicki","Nicki_Goad","RT @sheabeezus_06: TEACHERS ARE THE FOUNDATION FOR EVERY SINGLE PERSON'S LIVES AND DESERVE TO BE TRUSTED &amp; PAID MORE APPROPRIATELY https://…","0.31","0.40","POSITIVE"
"Becky Wilder","AMBecky","RT @WHHSWolfpack: West Hills HS teachers examine homework practices #DitchHw..great thinking here! @burgessdave https://t.co/fs7yQfVjkm","0.00","0.00","NEGATIVE"
"Lexi Cunningham","Lexi_SLCSchools","New teachers are hard at work!!  #teamslcsd https://t.co/eIHUSGtht2","-0.16","0.50","NEGATIVE"
"Tim Chorones","TimChorones","We had a great day visiting with our Fogelsville families! Gearing up for the 17-18 School Year with amazing studen… https://t.co/SbB9Uw6tMO","0.80","0.82","POSITIVE"
"GASPA","GASPA_HR","RT @educationweek: #EWopinion: ""Burnout is a real issue, for both 1st-year teachers and 30-year veterans."" https://t.co/QMZ1XSXbRF https://…","0.20","0.30","POSITIVE"
"Jesse Myers","JesseKMyers","RT @WeAreTeachers: Did you know about these teacher perks at Amazon? https://t.co/2UV1e6muHF","0.00","0.00","NEGATIVE"
"Jσsє ☾","nowayjxse","Start asking those teachers for letters of rec. They will be overwhelmed with others and will need time. Ask early!","0.13","0.30","POSITIVE"
"Mica @ JAPAN 🇯🇵✨","MicaBurton","You never know when their lectures and tough love will become emotional memories rather than in the moment annoyances. Thank your teachers 💖","0.04","0.69","POSITIVE"
"Bolanle Ajayi","BolaAjayi01","RT @eduaidccc: Join The Revolution...
Register at:
https://t.co/cKhlFZd4Yj
#teachersrevolution #eduaidconference2017 #TC2017 https://t.co/I…","0.00","0.00","NEGATIVE"
"Michael Baughman","Mrbaugh1","I am so proud to be a part of the BMS team. Great group of teachers#onedognation https://t.co/PaRK2lsMBs","0.80","0.88","POSITIVE"
"Craig Statucki","cstatucki","RT @EastTechTitans: Our #Awesome teachers getting a refresher on #PBL to start the new year! 🎓💙🌟 @CCSDMagnet @CTEinCCSD @ClarkCountySch #CC…","0.17","0.45","POSITIVE"
"Jake Jones","injakesuniverse","RT @SIcooke: As a former #publicED teacher, it is not surprising to me that many teachers want to work in this environment --&gt; https://t.co…","0.05","0.33","POSITIVE"
"🇺🇸Vote for USA!","RIPGOP2018","RT @HornForCongress: Teresa Danks is a true Oklahoma hero, let’s fund schools and give all students the supplies they need https://t.co/IYA…","0.35","0.65","POSITIVE"
"Susan Zanti","SusZanti5","RT @mrsfreylcps: @kipchristopher @Tsmitheduc8 - you made the news!
https://t.co/gxynN0q29j","0.00","0.00","NEGATIVE"
"Tobinounet","Tobinounet","RT @TheWeirdWorld: Despite what teachers told us, Wikipedia did end up being the most valuable resource for research.","0.50","0.50","POSITIVE"
"Tracy Tarkington","tracytark","RT @oakharborchurch: Delivered supplies &amp; cookies 🍪 to our teachers at Mayport Elementary today. Proud to partner w/ our neighbors. @DuvalS…","0.55","0.95","POSITIVE"
"William vatamaniuck","Williamvat","RT @TheWeirdWorld: Despite what teachers told us, Wikipedia did end up being the most valuable resource for research.","0.50","0.50","POSITIVE"
"Cynthia Sartain","crsartain","RT @NC_Governor: Our teachers shouldn't have to spend their time and money on school supplies. https://t.co/TFz9wZd9KS","0.00","0.00","NEGATIVE"
"Kimberly Garza","kgarzaRRISD","RT @JenJKoenig: Teachers having fun learning how to teach fractions through music. @WellsBranchAIA @rrisdfinearts https://t.co/vtGDlUCQTv","0.30","0.20","POSITIVE"
"Diana","socialism_sucks","Teachers Fed Up with Undisciplined Students | Intellectual Takeout https://t.co/kL52MmETym","0.30","0.40","POSITIVE"
"Craig","CraigChryan88","@sassygayrepub It's the lefty teachers","0.00","0.00","NEGATIVE"
"Allison Fitzgerald","SniffsBooks","Sending some love (and information!) to my teachers and staff. Explaining a little about what I… https://t.co/oyNvdQQesj","0.22","0.55","POSITIVE"
"mallory","malloryfoutch","RT @educationweek: 60% of teachers who responded in a new survey say they routinely spend their own money to buy food for students. https:/…","0.37","0.73","POSITIVE"
"Dana Greenspan","techieDana","RT @HollyClarkEdu: 5 Creative Ways to Fund Classroom Technology https://t.co/HUjygcINxS","0.50","1.00","POSITIVE"
"Andrew Savage","TheAndrewSavage","@GPFAA_Musicals @AmakaFaiith Idk what i would do if i walked into chapps and saw all of these teachers.","0.00","0.00","NEGATIVE"
"Bradders","RedTory2016","@yrordd @ruck_julian In all of this criticism, I would like to say that the people we asked were Welsh school teach… https://t.co/D9eZjLPXWb","0.00","0.00","NEGATIVE"
"Katie Lauer","kateslauer","RT @HogwartsLogic: The Hogwarts teachers must have felt so stupid when their traps designed to keep Voldemort from the stone were beaten by…","-0.80","1.00","NEGATIVE"
"Connie Blomgren","DocBlom","Teachers...what do you think? Experience on a daily basis? https://t.co/gkZ0brnK49","0.00","0.00","NEGATIVE"
"bungus mcgee","BungusBot","All middle school gym teachers are usually named Blipdoolpoolp","-0.13","0.13","NEGATIVE"
"Kristie Easley","NRBurger_Easley","RT @EdWeekTeacher: Here are top educators' best pieces of advice for differentiating instruction: https://t.co/lhL0scgoQH via @Larryferlazz…","0.75","0.40","POSITIVE"
"🎮 Mad Agrar 🎮","The_Mad_Agrar","I home school mine. Other kids are mutants, the teachers are liberal sycophant tools of indoctrination ... yeah, no… https://t.co/ItSya4OdwE","-0.13","0.38","NEGATIVE"
